source target similarity
E2F1 CCNE1 0.252805225388
TCF7L2 CAPN2 0.229911202603
HOXD3 IRF1 0.00351070738914
PNRC2 E2F1 0.00413879263622
DEAF1 BHLHE41 0.00484198345846
PRDM1 HIF1A 0.0039645962274
TRIM28 EGR3 0.00817499484915
SOX4 IRF1 0.00349826509036
CTNNB1 AKT1 0.295678835577
E2F1 SIAH1 0.450967121573
HOXD3 HNF4G 0.0200455767025
ZNF589 CEBPB 0.00522835479343
VDR SPP1 0.118979764576
GTF2A2 SRF 0.00266205956843
IKZF1 NFE2L3 0.0104216804949
MYBL2 NFE2L2 0.0021227960794
SPI1 CREM 0.00813876584504
STAT1 RARA 0.00698118635812
BHLHE41 ASCL1 0.0149972380311
ELF1 FOS 0.00656216182106
CHURC1 STAT3 0.00213229444896
STAT3 ETV4 0.0138375970631
CHURC1 GABPA 0.00182335679672
RBPJ EGR2 0.00547062158475
SOX11 MEF2A 0.00289754487633
TCF3 ETV6 0.00511534270805
VDR ZNF143 0.00188184772566
RFX4 NFE2L3 0.0081608892447
CFLAR FOXO1 0.00162815066251
FOS RUNX1 0.0130983407577
STAT5A NFIX 0.00403474557348
MEIS2 SREBF2 0.00393301984194
HIF1A FOXM1 0.0123592921445
E2F2 MYCN 0.0134874751978
DLX2 EGR2 0.00515097342524
NFIX REST 0.00497200256216
SPI1 IRF5 0.00672053536043
FOS IRF1 0.00488168027723
CREB1 TBX5 0.032342665699
NR3C1 ELK3 0.0112252653216
SMAD5 SMAD1 0.00593826267374
NHLH1 BHLHE41 0.00493173535271
TCF3 ZNF384 0.00349727109057
E2F3 SPI1 0.00447167099883
IKZF1 E2F2 0.0220168489622
IRF5 LMO2 0.00654545196066
FOS GTF2IRD1 0.00587961457404
MAZ VDR 0.0108055213817
F13A1 CTNNB1 0.00157730815424
CREM NFE2L3 0.00887185687608
NR3C1 IRF5 0.00568158513993
MBD1 STAT3 0.00165958345922
DDIT3 SOX13 0.0218671845278
MAFB DLX1 0.0197929054149
DEAF1 THRB 0.00868820283682
GABPA SPI1 0.00440966529332
NFE2L3 TFEC 0.0598693233219
REST MEF2A 0.00392287239794
NRF1 MXD3 0.00635476652205
GLI3 ETV6 0.00466174539702
EBF1 DDIT3 0.0117233526603
POU3F3 IRF1 0.00403203073024
EBF1 SP1 0.00137832149984
TERF1 ESRRA 0.00289078547929
FOXM1 PRDM1 0.00492811234552
ZNF143 SMAD7 0.0058718417408
IRF1 GABPA 0.00235096112246
RB1 IRF1 0.0031413552958
EBF3 RELA 0.00134905629207
IKZF1 IRF2 0.00435930047335
SP1 HMX1 0.0896896088975
E2F2 CUX1 0.00345161524461
CREB1 E2F3 0.00688275122023
HBP1 PATZ1 0.00364449530214
MYCN E2F1 0.00680254135741
ONECUT2 NHLH1 0.0106143341634
PAX3 SREBF2 0.00358453365196
ETV4 ZNF350 0.00414093160092
SPI1 IRF1 0.00505272343604
DLX1 EGR2 0.00473225498629
NHLH1 HSF1 0.00427384692784
STAT5A IRF5 0.0059912051938
SMAD7 JUNB 0.0054092889433
DLX2 EBF1 0.00399193508822
MAZ ETV4 0.014699997066
EGR1 PATZ1 0.00719018707405
RUNX1 NHLH1 0.0130311801409
ATF1 CEBPB 0.00569005189098
GLI3 MYBL2 0.0181091618185
IRF2 ZNF143 0.00162261985591
TERF1 SP1 0.000743455232605
MAFB TCF7 0.00671845532039
IKZF1 SRF 0.00407091920053
SP1 SPI1 0.00797060987926
REST ZNF143 0.001851414005
NFIX EBF3 0.0253212968923
MCM6 E2F1 0.00427041701296
NHLH1 STAT1 0.00417629066949
IRF1 PAX3 0.0274348240835
RELA B2M 0.465130559914
TCF7 JUNB 0.00465325192615
BRF1 LMO2 0.0051800585279
NFE2L2 NFYC 0.00317650741174
IRF8 STAT3 0.00303132358738
FOS NR3C1 0.00423259204814
LTF ETV4 0.0097744842067
ZNF263 PATZ1 0.00617681180158
THRB ATF1 0.0027397848788
PATZ1 STAT5A 0.0068401356722
SP1 IKZF1 0.0114990516628
SREBF2 RBPJ 0.00312237110085
THRB FOS 0.00562223060283
ZNF238 STAT5A 0.00491853179507
TBX5 NFE2L3 0.00934753396694
CTNNB1 CDKN1A 0.140045675975
SP1 MT2A 0.278545603399
EGR1 GABPA 0.0032517045518
ATF1 ZNF589 0.00627884320512
TCF3 GATA2 0.00771222629574
TCF3 SIRT6 0.00938262817267
SP1 SATB1 0.0252487681219
SOX15 MAZ 0.00289022765032
MYCN SOX9 0.00684624092255
ATF1 EBF3 0.0250776372528
FOXO1 ZNF354C 0.0348321721285
CREB1 CIZ1 0.00859057389621
NFYC STAT5A 0.00556190284535
GABPA MYCN 0.0135847389669
SATB1 JUNB 0.00396099621034
E2F2 MAZ 0.00307723450094
RARA MEF2A 0.00314282525959
EBF1 MYBL2 0.0176606976147
ZNF143 STAT1 0.00393653585082
HAND2 STAT1 0.00359313833975
MYBL2 SMAD5 0.00405556584032
STAT3 ASCL1 0.0156571951726
ASCL1 DLX5 0.045627510315
EGR1 JUNB 0.00794046925471
CREB1 JUNB 0.00592069561439
ESRRA FOS 0.00611122596721
HSF2 PRDM1 0.00446858630059
STAT3 POU4F1 0.0505918664151
NFYC EGR2 0.00689118123971
CEBPB CHURC1 0.0112781032164
MEF2A REST 0.00503283204578
NOTCH1 HES5 1.436213786
NR3C1 PATZ1 0.00435258922662
NFIX GLI3 0.00734003937592
IRF1 BHLHE41 0.00483005078251
SMAD7 ATF6 0.00402695507169
HOXD3 ARNTL2 0.0102060787662
FOXJ1 TFAP4 0.00586003838996
NFYA EGR2 0.0072464086665
MYCN GTF2IRD1 0.0047631676904
TFAP4 SP1 0.00154404483887
EBF3 EGR2 0.00578329737497
IRF8 RUNX1 0.0116066633249
MYCN EGR3 0.00528089514903
DLX2 VDR 0.00641310957695
NFIX PAX3 0.025981725449
IRX5 IRF5 0.0049397444898
MEF2A ZNF238 0.00857561761354
ZNF148 MEIS2 0.0115052948914
NFE2L3 DDIT3 0.0101374607905
THRB MLXIPL 1.04733992471
NFYC HSF2 0.00611636850193
EBF1 IRF1 0.00456133365556
JUNB E2F1 0.00799723939111
MEF2A EGR2 0.00609324972931
MAD1L1 LMO2 0.00574542525464
MYCN MAZ 0.0034006479746
CASP3 NOTCH1 0.0192300007868
EBF3 NFE2L2 0.00252884555288
ZNF143 GABPA 0.00223626218848
CUX1 STAT1 0.00331154031729
TAGLN SMAD1 0.00363172233074
ZNF263 GATA2 0.00754883284825
SP1 REST 0.0089908041912
RELB BACH1 0.00462985632466
GTF2IRD1 MAFB 0.00978879386214
DLX5 TRIM28 0.00180145036773
EGR3 DLX5 0.0588694866591
EGR3 RELA 0.00202204189104
CREM TCF3 0.00327369862655
MXD4 ZNF263 0.00192553781749
E2F2 CDC6 0.154896053053
PRDM1 MYCN 0.0148771934841
ZNF263 ESRRA 0.0044930143028
TCF7L2 TCF7 0.00730142350928
TBX5 ESRRA 0.00361075991605
LMO2 SPI1 0.0044646808862
BCL2A1 FOXO1 0.00162096881299
HOXB3 SREBF2 0.00361340378678
NR3C1 STAT3 0.0029239107362
SREBF2 SP1 0.00230698118502
CDKN2A E2F2 0.0163160360246
EGR1 SOX4 0.02675719403
THRB ZNF143 0.00136467440201
MAD1L1 HSF1 0.00366025547585
MYCN IKZF1 0.00631912926091
CPOX SP1 0.000566744753764
TRIM28 RFX4 0.0141938931829
MXD4 MAFG 0.00305227362064
MAZ HSF2 0.00701478524419
SMAD1 IRF5 0.00532733690992
HSF2 NFIB 0.00415443081801
EGR2 IRF5 0.00783552586696
FOXM1 NFYC 0.0026659022579
EGR3 E4F1 0.00920238168136
TCF7 BCL2L1 0.0748668712153
TRIM28 DLX5 0.0543628151439
TBX5 HSF2 0.0056931347432
EGR3 IKZF1 0.00999270036156
EBF3 EBF1 0.00469450662346
NFE2L2 TFEC 0.0611391751225
HOXD3 RELB 0.00409012263285
STAT3 STAT5A 0.0107717982732
E2F3 DEAF1 0.00336640267938
RBPJ CDKN1A 0.109464879006
E2F1 FOXM1 0.0152646843579
E2F1 ETV7 0.0178985949329
PATZ1 NFE2L2 0.00339298632139
ARNTL2 TCF3 0.00290934932005
IKZF1 HSF2 0.00641334200032
REST STAT5A 0.00630693662796
DEAF1 GLI3 0.00824148945979
SPI1 ZNF384 0.00322163194243
VDR NFYA 0.00319698045885
HMX1 SP1 0.000698539259391
DLX5 LMO2 0.00560732093623
CCNE1 E2F1 0.00442284165767
MEF2A POU2F1 0.00685109721209
SMAD7 HSF1 0.00404405095544
BHLHE41 BACH1 0.0054151447748
ZNF148 NRF1 0.00295195019914
TCF7 EGR1 0.00405121669045
SP1 POU3F3 0.0101872904768
PTGS2 SREBF2 0.002573606089
POU2F1 DEAF1 0.00353787184844
TBX5 TP73 0.0222159121835
STAT1 SOX12 0.012170170432
POU3F3 TCF3 0.00354256768115
SMAD7 MAD1L1 0.00518915559638
ELF1 EBF1 0.0043687006457
ATF1 LMO2 0.00610009559795
REST MXD3 0.0080472294338
DLX5 NHLH1 0.0115277167284
CTNNB1 FZD7 1.68229486391
E2F1 ASF1B 0.262784002544
GLI3 SOX15 0.0121882943537
BACH1 SRF 0.0032940689231
MEF2A EBF1 0.00436245217078
SP1 ELK3 0.0150836393343
RARA ETV4 0.0123421672788
CREB1 FOS 0.0070160506326
EGR2 MYCN 0.019066332149
DLX2 DLX5 0.0448250585736
ETV6 IRF1 0.0034864735763
CEBPD NFIX 0.00369870712076
FOXO1 TCF3 0.00439960201005
E2F2 EGR3 0.00470692669442
CASP2 FOXO1 0.00160989647068
NFYC RFX2 0.0129199061969
GTF2IRD1 JUNB 0.0051748610257
RFX4 E2F1 0.00560217094581
SOX9 FOXM1 0.0116767636301
ARNTL EGR1 0.00319201799888
HBP1 CCND1 0.0633478913156
CDKN1A DNMT1 0.167962904627
ZNF148 IRF2 0.00487796451029
EGR2 EBF3 0.0350542508898
ASCL1 HINFP 0.00600840788797
ZNF589 MXD3 0.00638659415557
NFIB EGR1 0.00514928414678
ZNF263 SOX13 0.0250347684885
ELF1 EGR1 0.00528058830157
FOS RELA 0.00168091092307
FOS HOXB3 0.0220460454059
ONECUT2 POU3F3 0.00600478318077
NFIX ZNF238 0.00840426717357
MAFG PATZ1 0.00422826863036
EGR3 STAT2 0.00635865733364
SPI1 NR3C1 0.00414801182265
IRF8 NFIX 0.00405610532121
TCF7 NFE2L3 0.00848875543873
CEBPD FOXM1 0.0119822915924
SRC RBPJ 0.00197035045138
NFE2L2 E4F1 0.00846296304523
MAFG MAFB 0.0113769203008
REST NFIB 0.00579537722449
MEIS2 HIF1A 0.00349119716394
E4F1 MAZ 0.00245493436602
E2F1 POU3F3 0.00819890485028
NOTCH1 CDKN1A 0.0994403794125
SP1 FOXJ1 0.0256110920832
ETV6 SRF 0.00318023889229
RARA DLX1 0.0208461061801
FOXO1 CEBPB 0.00676258537617
EGR1 SREBF2 0.00717580007337
FOS ITGB2 0.0162247677567
SOX13 ZNF148 0.00132090757211
RUNX1 MAD1L1 0.00544225539658
EGR1 CUX1 0.00464952520505
IRX5 TFAP4 0.00547486271954
STAT1 GBP2 0.997222306066
SOX12 ZNF350 0.00414589225536
MAFG BHLHE41 0.00443472694832
EBF1 SPI1 0.00490456645473
SOX15 RARA 0.00593469095107
SP1 MEIS2 0.0137721008853
E2F3 NFYC 0.00286993697211
EBF3 MAZ 0.00348283439972
CIZ1 GATA2 0.00489883863185
ATF1 TCF3 0.00357598688031
GTF2A2 MEIS2 0.00753065380424
SREBF2 MEF2A 0.00410397389281
PRDM1 HSF2 0.00609368890207
JUNB ETV4 0.0127970615689
SP1 TFAP4 0.0108043343544
HIF1A CREM 0.00705965823561
ZNF148 ZNF384 0.00342571001809
FOS MAZ 0.00451622205641
EGR1 EGR3 0.0104578376812
PATZ1 MAD1L1 0.00639146911952
MXD3 MAZ 0.00328870449918
BACH1 JUNB 0.00556393778761
TBX5 IRF8 0.00708893609314
FOS FOXJ1 0.0205806448642
VDR RUNX1 0.0136389157339
VDR GTF2IRD1 0.00599212847198
HSF1 HIF1A 0.00353517606328
CTNNB1 MYCBP 0.382584673843
RELA BACH1 0.00530121669049
TCF7 TCF3 0.00286633546558
CHURC1 HIF1A 0.00312344057641
MCM6 E2F3 0.0045170387478
STAT3 SREBF2 0.00574532735644
ZNF263 TCF3 0.00537498723601
SREBF2 RARA 0.00783440841702
UGCG CTNNB1 0.00158218290222
RELA ETV6 0.00459148955262
GTF2IRD1 SP1 0.00113474138995
STAT5A HAND2 0.0215120212919
IRF8 FOS 0.00669180699755
EBF1 ZNF589 0.00685312307587
IRF2 FOS 0.00699237485091
DLX5 MAZ 0.00297750603499
DEAF1 TCF7 0.00777826774007
SP1 TP73 0.0317598603658
ACACA SP1 0.000565970070477
FOS ZNF148 0.00221505777006
PLSCR1 STAT3 0.00166594371851
ECT2 CUX1 0.00277113116924
ETV4 JUNB 0.00461856593565
BAX FOXO1 0.0016157902441
FOXO1 CASP3 0.0878107251229
EGR2 GABPA 0.00292047272236
THRB IKZF1 0.00575457610547
TRIM28 ELK3 0.0123585423465
STAT3 IL6ST 0.358708867047
E2F1 RELB 0.00571659809894
CCND1 E2F1 0.00438473523335
SP1 PTX3 0.955198200751
S100A4 CTNNB1 0.0015708937823
RELB EGR3 0.00507345886336
RB1 IRF8 0.00569177804685
SMAD5 RUNX1 0.00914928883608
ZNF384 NHLH1 0.0116014141958
MYBL2 DDIT3 0.00965096205295
IRF8 NFE2L3 0.00978460850932
PATZ1 HAND2 0.0246297891229
SREBF2 ETV4 0.0141792002131
RB1 ZNF148 0.00121598804252
ZNF263 MAZ 0.00538161678705
ZNF143 PRDM1 0.00540720396407
HOXD3 STAT2 0.00462405431718
THRB E4F1 0.00771416931821
NKD1 CTNNB1 0.0015708937823
MXD3 NFE2L2 0.00250037713964
RB1 IRF2 0.00291438913766
E2F2 MEIS2 0.00888775221489
ZNF350 ITGB2 0.013704570841
RUNX1 FOS 0.0066566364727
ZNF238 STAT1 0.00341761736864
CEBPB ZNF263 0.00243187990999
TFCP2L1 POU2F1 0.00574941978103
EBF1 BHLHE41 0.00455296630871
CTNNB1 ARL4A 0.860310265918
CEBPD EGR1 0.00480147568606
DEAF1 BACH1 0.00535636343069
NHLH1 DDIT3 0.0112286239183
RELB RFX2 0.0122105875622
EGR2 ZNF384 0.00367563690689
EGR3 ZNF263 0.00383718060782
E2F1 CDC45 0.66692017593
MEF2A HSF2 0.00598159546165
GABPA IRF1 0.00384897052486
MCM6 NOTCH1 0.019136101411
MAFB SP1 0.000960116443119
ATF1 TFAP4 0.00627862089157
E2F1 CEBPB 0.00701301018083
RELA RFX4 0.0132178006877
EGR1 MXD3 0.0093521365669
SMAD1 MXD4 0.00425858897326
SPI1 FOXO1 0.00339364440963
MYBL2 THRB 0.00723119124622
E2F1 EGR2 0.00817585224766
GLI3 RUNX1 0.0119712895995
EGR2 FOXO1 0.00358550257336
ETV7 TCF7 0.0069057106919
TP73 E2F3 0.00603872230918
MXD3 HAND2 0.0217983184772
GBX2 POU2F1 0.00531041503824
CDT1 E2F1 0.00430359521996
SP1 ZNF148 0.00329766835155
ZNF143 NFIX 0.00393392468541
POU2F1 ELK3 0.010840799221
NHLH1 DLX5 0.0489166663081
PATZ1 SOX8 0.0252874466476
E2F3 SMAD1 0.00510441298124
ELF1 MAD1L1 0.00545268478907
ZNF143 TFAP4 0.00646838044017
BRF1 IRF8 0.0058387040173
SP1 PATZ1 0.00801851068909
POU2F1 DDIT3 0.0107990319228
IRF5 PRDM1 0.00567603362156
SP1 SOX4 0.0291071506425
HBP1 GLI3 0.00654141975462
MEF2A NHLH1 0.0132328907676
FOXM1 EGR3 0.00510349862251
CUX1 NRF1 0.00228550719982
DDIT3 JUNB 0.00526841819346
EBF3 MEF2A 0.00313190981424
ATF6 GATA2 0.00500840608669
ZNF350 IKZF1 0.00543545092596
STAT2 CHURC1 0.00995453992704
E4F1 EGR3 0.0037026631692
GTF2IRD1 CEBPB 0.00540723234563
SP1 TFCP2L1 0.0220744189724
SP1 DDIT3 0.0161262488827
ITGB2 ZNF589 0.00545178081964
BRF1 ESRRA 0.00310342225946
TRIM28 ZNF238 0.00960248687052
RBPJ RUNX1 0.0106876967067
EBF3 PRDM1 0.00507077621887
PRDM1 DEAF1 0.00386025972241
RBPJ IRX5 0.0177918667084
CDK1 FOXO1 0.00163653966247
EGR3 HSF1 0.00535773567928
MXD3 RUNX1 0.0106405396404
HIF1A ENO1 0.25573801625
SPI1 GTF2IRD1 0.00565344445533
DLX5 SOX13 0.0207548729878
STAT3 MAP2K5 0.442670755571
FOXO1 CDKN1A 0.11514879156
EGR2 GATA2 0.0083020723823
CDCA4 E2F1 0.00430359521996
DEAF1 SOX4 0.0231625940355
ITGB2 CEBPD 0.00870781192291
CEBPB ASCL1 0.0135748260631
HSF1 ARNTL2 0.0109004846962
NFYC HIF1A 0.00404022710517
TP73 MAD1L1 0.00482210807091
HSF2 RFX4 0.0118614741785
VDR NR3C1 0.00431248143476
FOXM1 CEBPB 0.00541747625133
ELF1 HAND2 0.0200689653682
MXD3 PATZ1 0.00403019907104
DEAF1 POU3F3 0.00741400329393
IRF8 HOXD3 0.0205727462249
BHLHE41 IRF1 0.00444572476112
FOXM1 RFX2 0.0124037770887
SP1 CDKN2C 0.337271464072
ETV4 STAT3 0.00234945421365
ETV7 BACH1 0.00474520607912
RUNX1 POU2F1 0.00674166368827
CREB1 GALNT1 0.336300992795
EGR3 NFYA 0.00379766778793
NFIB TBX5 0.0305194144884
SOX11 GABPA 0.0019487584804
EGR3 FOXJ1 0.0229251478471
EBF3 MEIS2 0.00948448526244
SRF BHLHE41 0.00408874339517
PATZ1 FOXO1 0.00320189446857
E2F3 IRF1 0.00404320792685
SMAD7 DLX5 0.048328513362
SIRT6 NR3C1 0.00266041229195
SPP1 RBPJ 0.00205374722212
NKX2-5 HAND2 0.0180241064007
FOXO1 SPI1 0.00594531064127
RB1 SOX9 0.00590999265758
SRF EN1 0.035092477396
SMAD1 SPI1 0.00434035291968
ONECUT2 VDR 0.0053228066751
NFYC DLX2 0.0256126733187
SOX11 VDR 0.00608872202979
EBF1 POU4F1 0.0463512532318
SP1 ACSS2 0.104030763028
EBF1 DLX1 0.022612454147
E2F3 GABPA 0.0025660832881
EGR3 E2F1 0.0107203387022
CREB1 SMAD5 0.00463162239532
E2F1 MEIS2 0.0113221979919
FOS ARNTL2 0.0122061037987
POU3F3 ETV7 0.014437983882
MEF2A EGR1 0.00533410791203
IRF5 EBF1 0.00470457628804
SRF MAZ 0.00343684460296
BHLHE41 CREB1 0.00132583663668
EGR3 EN1 0.0398841081963
EBF1 ELF1 0.00653763230673
TCF3 DLX1 0.0257960153926
STAT2 IRF1 0.00345013151511
EBF1 GTF2A2 0.0128298372053
RARA EGR1 0.00497984645823
IKZF1 HOXB3 0.021564315988
CAT SP1 0.000566061144452
SLPI STAT3 0.00168115346452
MAZ ELK3 0.0129766530625
GABPA FOS 0.00599750374719
STAT1 MAFG 0.00355238815987
HIF1A IRF1 0.00405593173884
ITGB2 FOS 0.00501324762285
EBF1 HIF1A 0.00400675436569
LRP1 CTNNB1 0.00157296612976
ASCL1 NFYC 0.00280384438772
EN1 HIF1A 0.0029090384425
STAT3 ZNF350 0.00504684090834
MYBL2 SOX8 0.0210343806664
PNRC2 NFYA 0.00158007714235
RELB E2F1 0.00668596555661
ASCL1 EGR1 0.00504308123143
SREBF2 JUNB 0.00688667525508
CIZ1 EGR1 0.00340641075413
FOXJ1 HOXB3 0.0187688769604
ARNTL SP1 0.000723422036557
SREBF2 SPI1 0.00594461769761
ZNF263 MEIS2 0.0115810497148
FOXO1 SMAD5 0.00542724333948
NFE2L3 IRF5 0.0051305065352
NFIX RELA 0.00138957136613
SREBF2 MEIS2 0.0110147225463
E2F1 PTTG1 0.245566941216
HMGCS1 SREBF2 0.00262412623828
MEF2A GATA2 0.00609705426077
ARNTL ZNF263 0.00153308922334
STAT5A EBF3 0.0274329562788
DDIT3 IRF5 0.0054558566513
STAT3 SOX13 0.0245816311198
POU3F3 IRF5 0.00546242547529
IRF1 PRDM1 0.00600318206756
E2F1 TRIM28 0.00290675156962
DEAF1 BRF1 0.00578944362218
MAFG ASCL1 0.0127365649204
PARK7 SP1 0.000562614789197
MXD4 STAT5A 0.00464044099612
MEF2A THRB 0.00824988740215
ETV4 REST 0.00398754719917
PAX3 EGR3 0.00434957752561
CDKN2C SP1 0.000570982278396
CREM ZNF263 0.0020458088198
ZNF263 HOXD3 0.0226213777832
EGR2 CEBPB 0.00811511756759
TFAP4 TCF7 0.00771192908585
CEBPB ZNF589 0.00659124328605
SREBF2 FASN 0.195486494041
TOPBP1 E2F2 0.0157033386578
NRF1 TRIM28 0.00188396948832
POU4F1 ETV4 0.0111119379341
CDKN2B FOXO1 0.00164087597628
HINFP IRF8 0.00563735267583
DLX5 EGR1 0.00416013218064
IRF5 ASCL1 0.0134303291625
NR3C1 ATF6 0.00414722425913
CTNNB1 S100A4 1.46757082538
CTNNB1 TCF7 0.0208334385511
CTNNB1 BIRC5 0.193160498076
RFX4 ZNF143 0.00124058374435
FOXJ1 STAT3 0.00249262126687
SIRT6 STAT3 0.00196008269224
NHLH1 SMAD7 0.00597238246319
TRIM28 E4F1 0.00861399056754
STAT1 NFE2L2 0.00283619601936
LMO2 STAT3 0.00283411827359
STAT3 STAT1 0.0080461881571
EBF3 NHLH1 0.0129477916348
MAFG ZNF384 0.00293992414855
RELA IL8 0.411593115131
TFCP2L1 IKZF1 0.00551829181091
CHURC1 TRIM28 0.0015745592445
STAT1 ZNF148 0.00197565417275
NFE2L2 PATZ1 0.00493772197265
BHLHE41 SREBF2 0.00481476028328
PRDM1 MEF2A 0.00356205026327
MEIS2 SOX10 0.0528210508074
HINFP GLI3 0.00544639152489
GTF2A2 NFE2L2 0.00183463750263
STAT3 HOXD3 0.0222993479176
TRIM28 MXD4 0.00511872543317
VDR BRF1 0.00611866207492
TCF3 ESRRA 0.00464965285868
FOS SOX12 0.0130968748856
CUX1 IKZF1 0.00590854841291
THRB MEIS2 0.00872940307037
GATA2 ZNF384 0.00286104679153
SP1 E2F1 0.0223437859576
TCF3 MEF2A 0.00431673905773
ATF1 MYCN 0.0140385082149
TRIM28 EN1 0.0381225106264
MAZ CUX1 0.00445672282697
DLX1 NFYC 0.00243625601166
SP1 RARA 0.00982771746779
DLX1 TCF3 0.00305011033794
NHLH1 SOX9 0.00758016814326
E2F1 FOXJ1 0.0208304436819
CTNNB1 TCF7L2 0.0917884271584
SOX15 EGR2 0.00468738953291
MEIS2 IRF1 0.00385408320107
SIRT6 STAT1 0.00279178578876
RARA DEAF1 0.00333631035966
CUX1 EGR2 0.00499349169592
PATZ1 MAZ 0.00535115488035
NRF1 ZNF263 0.00197708371925
EGR2 ZNF263 0.00386259241751
ELF1 DEAF1 0.00345415313107
IRF8 NKX2-5 0.0390395124231
E2F1 PNRC2 0.185564461876
RB1 PATZ1 0.00301344440061
EGR1 BRF1 0.00646828953848
STAT3 RELA 0.00188525063508
ELK3 TP73 0.0209702790101
RELA CREB1 0.00138577493669
POU2F1 ZNF589 0.00639399613188
HMX1 E2F1 0.00462503951442
FOS FOXM1 0.0138984555186
EGR1 CEBPD 0.0138324651726
EGR3 GLI3 0.0108311858159
ELF1 FOXJ1 0.0176843637627
TRIM28 MAFG 0.00393597690824
ETV6 E2F1 0.00573573786097
NFE2L2 MXD4 0.00478863946483
NHLH1 MAD1L1 0.00605243556746
HBP1 ZNF148 0.00145396145568
THBD SP1 0.000562614789197
EGR2 ZNF143 0.00213694460278
TP73 SOX12 0.0107994458684
RARA IRF1 0.00392562317719
CREB1 ZFP36 0.407673367115
GATA2 TCF3 0.00354658181654
TAGLN NOTCH1 0.0193373150027
NFYA JUNB 0.00601498273992
FDX1 SP1 0.000562614789197
SPI1 IRF8 0.00879979692841
MEF2A FOXO1 0.00252382415894
EGR2 DLX5 0.0594516544987
ETV6 SREBF2 0.00363505907459
ITGA2 SP1 0.000566627254142
NOTCH1 HEY2 0.213592042218
STAT3 HIF1A 0.00474154824899
EBF1 MAD1L1 0.00552167338844
TCF3 EGR3 0.00867061329234
SIRT6 SREBF2 0.00300058738527
ELF1 POU4F1 0.0449470549618
GABPA SOX9 0.00696031673328
RB1 EGR3 0.00375467516274
HOXD3 MAZ 0.00282736090131
SOX11 TFAP4 0.00541008032111
IRF5 JUNB 0.00579080820319
IRF2 ETV7 0.015950947682
HOXD3 ZNF148 0.00138713335004
MAFB VDR 0.00610476681356
JUNB STAT1 0.00421855615992
REST BRF1 0.00588966527996
ETV7 HOXD3 0.0193998000325
ATF1 GABPA 0.0021215712453
TRIM28 MYCN 0.0170656611252
DEAF1 ELF1 0.00675550269888
EGR1 IRF2 0.00545496738826
EGR1 EGR2 0.0111273458405
REST SRF 0.00408231324109
RARA DDIT3 0.010646789131
FOXO1 TKT 0.687014041618
IKZF1 NFIX 0.00440926935193
EGR3 HIF1A 0.00520846514618
MXD4 JUNB 0.0048379059759
FOXJ1 EGR3 0.00485703200051
NR3C1 ZNF143 0.0015960691699
NFYC FOXO1 0.0026761138038
SP1 CDC25A 0.365173920507
GBX2 IKZF1 0.0048381434321
CEBPD IRF5 0.00528042637716
IRF5 ELF1 0.00648133614893
GBX2 EGR2 0.00391878313628
TRIM28 ESRRA 0.00436646433374
MAFG EGR2 0.00570305194381
ZNF143 THRB 0.00822221198126
IRF8 JUNB 0.00567833620385
POLD1 E2F1 0.00421157621242
MAFG VDR 0.00721090425842
POU3F3 MAZ 0.00333851508877
SREBF2 ZNF238 0.00992258618605
MYBL2 SPI1 0.00361530720544
SOX10 MAZ 0.00232950174611
ZNF350 EGR2 0.00457713262745
SOX13 ZNF263 0.00174103256037
IRF8 MEF2A 0.00340476909807
MXD4 HIF1A 0.00333742102821
NFYA SRF 0.0037588081104
NFYA SIRT6 0.00901396192123
SOX9 RUNX1 0.0101898827519
EGR3 RBPJ 0.00342094374579
HINFP IRF1 0.00304212452669
SP1 CDKN1A 0.122803775427
HINFP IRF5 0.00430251277361
RELA ZNF148 0.00198146219099
ZNF143 ZNF354C 0.0321014879608
EGR2 IRF8 0.0101891358886
NFYC NFYA 0.00340983696411
EGR3 CEBPB 0.00805825023362
HNF4G SMAD7 0.0047858888299
POU3F3 NFIB 0.00467106139493
TFAP4 EGR1 0.00646254388475
ZNF263 MXD4 0.00512677950329
STAT3 E2F2 0.023869309842
STAT3 HP 1.09530845176
STAT5A MXD3 0.00757524293217
GBX2 SREBF2 0.00311068576684
RFX4 STAT1 0.00303024123817
SMAD7 IRF5 0.00531853286307
DDIT3 EBF1 0.00417601654182
LRP1 SREBF2 0.00251035077593
TBX5 SP1 0.00118572112827
RELA NFE2L2 0.00279847726796
NOS2 CTNNB1 0.0017183125811
LTF DLX2 0.0190169312907
ZNF589 FOS 0.00584240806893
RELA E2F1 0.00846811022277
NFE2L3 MAFG 0.00339650491931
IRF1 E2F3 0.00693537669092
NFYC DEAF1 0.00370156229787
MEF2A EBF3 0.0255293709532
ETV4 NFYA 0.00214113862317
NFYC LMO2 0.00667441824678
SREBF2 NFYA 0.00394904614243
FES SPI1 0.00266723850593
NFE2L2 IRF1 0.00452934772848
HAND2 HIF1A 0.00358225434904
RBPJ GLUL 0.231234347088
NFE2L2 BHLHE41 0.00492273148106
CEBPB HOXB3 0.0205872189232
ZNF263 RFX2 0.0140163143578
TCF3 JUNB 0.00734355914799
ZNF263 DDIT3 0.0133036669107
E2F3 FOXO1 0.00290787803144
E2F2 MCM10 0.597988333035
BHLHE41 TP73 0.0233028094034
ZNF238 ZNF143 0.00137557400543
BHLHE41 NHLH1 0.0154162302593
GTF2IRD1 PATZ1 0.00404255470865
